,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
137,-0.33333333333333337,0.15,137.0,1.0,0.15000000000000002,0.33333333333333326,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:25:59.211641
138,1.0,0.35,138.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,250.0,0.0,FAIL: NoTouch,2020-12-17 18:26:10.361720
139,-1.0,0.55,139.0,1.0,0.15000000000000002,-1.0,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:26:21.480145
140,1.0,0.15,140.0,0.33333333333333326,0.05,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:26:32.597410
141,-0.33333333333333337,0.15,141.0,-1.0,0.05,0.33333333333333326,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:26:43.703147
142,-0.33333333333333337,0.55,142.0,-1.0,0.25,-0.33333333333333337,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:26:54.806755
143,-1.0,0.35,143.0,-1.0,0.25,1.0,0.12000000000000001,450.0,0.0,FAIL: NoTouch,2020-12-17 18:27:05.941526
144,-0.33333333333333337,0.35,144.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.22,250.0,0.0,FAIL: NoTouch,2020-12-17 18:27:17.075854
145,1.0,0.35,145.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,950.0,700.0,FAIL: NoTouch,2020-12-17 18:27:28.239517
146,-1.0,0.15,146.0,-0.33333333333333337,0.25,1.0,0.02,800.0,350.0,FAIL: NoTouch,2020-12-17 18:27:39.377414
147,1.0,0.35,147.0,-1.0,0.15000000000000002,1.0,0.22,600.0,350.0,FAIL: NoTouch,2020-12-17 18:27:50.476551
148,-0.33333333333333337,0.15,148.0,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:28:01.638034
149,0.33333333333333326,0.35,149.0,-0.33333333333333337,0.25,1.0,0.02,800.0,350.0,FAIL: NoTouch,2020-12-17 18:28:12.740814
150,-1.0,0.55,150.0,-0.33333333333333337,0.25,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:28:23.834806
151,1.0,0.55,151.0,-0.33333333333333337,0.25,-0.33333333333333337,0.12000000000000001,400.0,350.0,FAIL: NoTouch,2020-12-17 18:28:34.972719
152,-0.33333333333333337,0.35,152.0,-0.33333333333333337,0.05,-1.0,0.22,450.0,0.0,FAIL: Timeout,2020-12-17 18:28:46.082997
153,-1.0,0.35,153.0,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,950.0,700.0,FAIL: NoTouch,2020-12-17 18:28:57.226080
154,-1.0,0.55,154.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:29:08.329497
155,-0.33333333333333337,0.35,155.0,-1.0,0.25,1.0,0.22,450.0,0.0,FAIL: NoTouch,2020-12-17 18:29:19.465870
156,-0.33333333333333337,0.15,156.0,1.0,0.05,1.0,0.22,600.0,350.0,FAIL: NoTouch,2020-12-17 18:29:30.605010
157,0.33333333333333326,0.15,157.0,1.0,0.15000000000000002,0.33333333333333326,0.22,800.0,350.0,FAIL: Timeout,2020-12-17 18:29:41.723440
158,1.0,0.55,158.0,1.0,0.25,1.0,0.02,600.0,350.0,FAIL: NoTouch,2020-12-17 18:29:52.833720
159,-1.0,0.55,159.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,950.0,700.0,FAIL: NoTouch,2020-12-17 18:30:03.987467
160,-0.33333333333333337,0.35,160.0,1.0,0.05,1.0,0.02,50.0,0.0,FAIL: NoTouch,2020-12-17 18:30:15.157787
