,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,lead_distance,maxSpeed_action,minSpeed_action,result,timestamp
241,-1.0,0.35,241.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.12000000000000001,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:29:46.618434
242,-0.33333333333333337,0.15,242.0,-1.0,0.25,1.0,0.02,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:30:57.112284
243,1.0,0.15,243.0,1.0,0.05,1.0,0.12000000000000001,700.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, PASS: Fast]",2020-12-19 09:31:53.181429
244,0.33333333333333326,0.35,244.0,1.0,0.05,-1.0,0.02,1300.0,50.0,0.0,"[FAIL: Timeout, FAIL: Timeout, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:32:47.322887
245,-0.33333333333333337,0.35,245.0,0.33333333333333326,0.05,-0.33333333333333337,0.12000000000000001,1300.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:33:57.829967
246,0.33333333333333326,0.15,246.0,-1.0,0.15000000000000002,0.33333333333333326,0.02,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:34:52.849150
247,-1.0,0.55,247.0,0.33333333333333326,0.25,-1.0,0.22,700.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Slow, FAIL: Timeout, PASS: Fast]",2020-12-19 09:35:54.472855
248,1.0,0.55,248.0,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,1000.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:37:05.032132
249,-0.33333333333333337,0.55,249.0,0.33333333333333326,0.25,-1.0,0.02,400.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: Timeout, PASS: Slow, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 09:38:14.247222
250,-0.33333333333333337,0.35,250.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,700.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:39:24.760439
251,-1.0,0.35,251.0,-0.33333333333333337,0.05,1.0,0.02,1300.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:40:35.236120
252,-0.33333333333333337,0.15,252.0,1.0,0.25,-0.33333333333333337,0.12000000000000001,700.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 09:41:45.735028
253,0.33333333333333326,0.55,253.0,1.0,0.05,0.33333333333333326,0.22,400.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:42:56.218264
254,0.33333333333333326,0.35,254.0,0.33333333333333326,0.15000000000000002,1.0,0.12000000000000001,700.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:44:06.804969
255,-1.0,0.35,255.0,0.33333333333333326,0.05,1.0,0.02,1000.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, FAIL: Timeout]",2020-12-19 09:45:10.053481
256,1.0,0.15,256.0,1.0,0.25,-1.0,0.12000000000000001,1000.0,50.0,0.0,"[FAIL: NoTouch, FAIL: Timeout, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:46:04.176301
257,0.33333333333333326,0.55,257.0,1.0,0.05,-1.0,0.12000000000000001,1000.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:46:59.608720
258,0.33333333333333326,0.15,258.0,-1.0,0.05,-0.33333333333333337,0.22,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:48:10.063814
259,0.33333333333333326,0.55,259.0,1.0,0.05,-1.0,0.22,400.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:49:07.032001
260,-0.33333333333333337,0.55,260.0,-0.33333333333333337,0.05,-1.0,0.02,700.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, PASS: Fast]",2020-12-19 09:50:03.118210
261,-0.33333333333333337,0.35,261.0,-0.33333333333333337,0.25,0.33333333333333326,0.02,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:51:13.610878
262,1.0,0.55,262.0,-1.0,0.05,-1.0,0.12000000000000001,1000.0,50.0,0.0,"[FAIL: Timeout, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:52:09.236299
263,-1.0,0.35,263.0,1.0,0.15000000000000002,0.33333333333333326,0.12000000000000001,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:53:04.276483
264,0.33333333333333326,0.15,264.0,-0.33333333333333337,0.25,1.0,0.22,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:53:59.275253
265,-1.0,0.55,265.0,-0.33333333333333337,0.05,1.0,0.22,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 09:54:54.262487
266,0.33333333333333326,0.15,266.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,1000.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 09:56:04.960652
267,-1.0,0.55,267.0,-1.0,0.05,0.33333333333333326,0.02,400.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout]",2020-12-19 09:57:15.442938
268,-0.33333333333333337,0.55,268.0,-0.33333333333333337,0.25,-1.0,0.22,700.0,1150.0,700.0,"[FAIL: Timeout, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:58:25.952366
269,-1.0,0.35,269.0,-0.33333333333333337,0.05,1.0,0.12000000000000001,700.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 09:59:36.466066
270,-0.33333333333333337,0.55,270.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,1300.0,600.0,350.0,"[FAIL: Timeout, FAIL: Timeout, FAIL: Timeout, PASS: Fast, FAIL: Timeout]",2020-12-19 10:00:40.111907
271,-1.0,0.35,271.0,0.33333333333333326,0.25,-0.33333333333333337,0.12000000000000001,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:01:50.642901
272,-0.33333333333333337,0.35,272.0,-1.0,0.25,-0.33333333333333337,0.22,1300.0,50.0,0.0,"[FAIL: Timeout, FAIL: Timeout, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:02:44.821183
273,0.33333333333333326,0.35,273.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,700.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 10:03:55.362217
274,1.0,0.15,274.0,1.0,0.25,0.33333333333333326,0.22,1000.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 10:05:05.858399
275,1.0,0.15,275.0,-1.0,0.05,-1.0,0.22,400.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:06:01.279598
276,1.0,0.35,276.0,1.0,0.05,1.0,0.22,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:07:11.719528
277,-1.0,0.55,277.0,1.0,0.25,-0.33333333333333337,0.22,400.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:08:22.184642
278,0.33333333333333326,0.15,278.0,-1.0,0.25,1.0,0.12000000000000001,1000.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:09:32.645994
279,1.0,0.55,279.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.22,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:10:43.114125
280,-0.33333333333333337,0.55,280.0,0.33333333333333326,0.15000000000000002,-1.0,0.02,1000.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:11:40.456579
281,1.0,0.15,281.0,-0.33333333333333337,0.25,-1.0,0.22,400.0,450.0,0.0,"[FAIL: Timeout, FAIL: NoTouch, PASS: Medium, PASS: Fast, PASS: Fast]",2020-12-19 10:12:32.576192
282,-1.0,0.55,282.0,1.0,0.25,-1.0,0.12000000000000001,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:13:27.576534
283,1.0,0.35,283.0,0.33333333333333326,0.25,-0.33333333333333337,0.12000000000000001,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:14:38.058055
284,0.33333333333333326,0.55,284.0,1.0,0.25,0.33333333333333326,0.22,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:15:48.571520
285,-0.33333333333333337,0.35,285.0,0.33333333333333326,0.05,-0.33333333333333337,0.12000000000000001,1000.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout, FAIL: Timeout]",2020-12-19 10:16:59.099385
286,-0.33333333333333337,0.15,286.0,1.0,0.15000000000000002,0.33333333333333326,0.12000000000000001,400.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:18:09.513060
287,-0.33333333333333337,0.15,287.0,-0.33333333333333337,0.05,-1.0,0.02,700.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:19:06.501442
288,-1.0,0.55,288.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,1000.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 10:20:17.114415
289,1.0,0.35,289.0,0.33333333333333326,0.25,0.33333333333333326,0.02,1000.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, FAIL: Timeout]",2020-12-19 10:21:20.463405
290,-0.33333333333333337,0.35,290.0,0.33333333333333326,0.15000000000000002,1.0,0.02,400.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:22:31.004611
291,-0.33333333333333337,0.35,291.0,-1.0,0.05,1.0,0.22,700.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, PASS: Fast]",2020-12-19 10:23:27.041245
292,1.0,0.55,292.0,-1.0,0.25,-0.33333333333333337,0.12000000000000001,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:24:23.493139
293,0.33333333333333326,0.15,293.0,-1.0,0.05,-0.33333333333333337,0.12000000000000001,700.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 10:25:34.057419
294,1.0,0.15,294.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:26:44.585177
295,-0.33333333333333337,0.15,295.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,400.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Medium, PASS: Slow]",2020-12-19 10:27:40.788663
296,-0.33333333333333337,0.55,296.0,1.0,0.05,0.33333333333333326,0.02,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:28:51.301316
297,-1.0,0.35,297.0,-0.33333333333333337,0.15000000000000002,-1.0,0.12000000000000001,1300.0,950.0,700.0,"[FAIL: Timeout, FAIL: Timeout, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:29:46.555848
298,-0.33333333333333337,0.55,298.0,-0.33333333333333337,0.25,0.33333333333333326,0.02,700.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Medium, PASS: Fast]",2020-12-19 10:30:38.130802
299,-0.33333333333333337,0.15,299.0,0.33333333333333326,0.25,-1.0,0.22,1000.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Slow, PASS: Medium]",2020-12-19 10:31:36.036536
300,0.33333333333333326,0.15,300.0,1.0,0.05,1.0,0.02,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: Timeout, PASS: Slow, PASS: Fast, FAIL: NoTouch]",2020-12-19 10:32:36.853356
301,0.33333333333333326,0.15,301.0,-1.0,0.05,0.33333333333333326,0.22,700.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:33:47.336734
302,-0.33333333333333337,0.15,302.0,-1.0,0.25,-1.0,0.02,400.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 10:34:43.128818
303,1.0,0.35,303.0,-1.0,0.05,0.33333333333333326,0.22,400.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 10:35:53.584500
304,0.33333333333333326,0.55,304.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,1300.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:37:04.097011
305,0.33333333333333326,0.35,305.0,-1.0,0.05,-1.0,0.02,700.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout, PASS: Fast]",2020-12-19 10:38:00.203595
306,-1.0,0.35,306.0,-1.0,0.15000000000000002,-0.33333333333333337,0.02,400.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, PASS: Medium]",2020-12-19 10:39:04.951099
307,-1.0,0.15,307.0,-1.0,0.15000000000000002,-0.33333333333333337,0.02,1000.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, PASS: Fast]",2020-12-19 10:39:54.004720
308,1.0,0.15,308.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.12000000000000001,400.0,950.0,700.0,"[FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout]",2020-12-19 10:41:04.571601
309,0.33333333333333326,0.15,309.0,1.0,0.25,1.0,0.12000000000000001,1000.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:42:15.089796
310,-1.0,0.35,310.0,1.0,0.25,-1.0,0.22,400.0,600.0,350.0,"[FAIL: NoTouch, FAIL: Timeout, PASS: Fast, FAIL: Timeout, FAIL: Timeout]",2020-12-19 10:43:19.037476
311,-0.33333333333333337,0.35,311.0,-1.0,0.15000000000000002,0.33333333333333326,0.22,400.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Medium, PASS: Fast, FAIL: Timeout]",2020-12-19 10:44:17.234817
312,1.0,0.15,312.0,-1.0,0.05,0.33333333333333326,0.02,700.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, PASS: Fast, FAIL: Timeout]",2020-12-19 10:45:21.578171
313,-1.0,0.35,313.0,1.0,0.15000000000000002,0.33333333333333326,0.22,400.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:46:32.101712
314,-0.33333333333333337,0.15,314.0,1.0,0.05,1.0,0.22,400.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:47:42.566008
315,0.33333333333333326,0.15,315.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,1300.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:48:53.012213
316,0.33333333333333326,0.35,316.0,1.0,0.05,1.0,0.02,1300.0,950.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:50:03.516727
317,0.33333333333333326,0.35,317.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,400.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:51:14.018130
318,1.0,0.15,318.0,-0.33333333333333337,0.25,1.0,0.12000000000000001,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Slow, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 10:52:24.244335
319,-0.33333333333333337,0.55,319.0,1.0,0.15000000000000002,1.0,0.12000000000000001,1300.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:53:34.720486
320,-1.0,0.55,320.0,-0.33333333333333337,0.25,1.0,0.02,1300.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:54:45.237259
321,-0.33333333333333337,0.35,321.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,400.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 10:55:55.811695
322,-1.0,0.35,322.0,-0.33333333333333337,0.25,-1.0,0.02,400.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, PASS: Medium, FAIL: Timeout]",2020-12-19 10:57:00.605101
323,-1.0,0.15,323.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,1300.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 10:58:11.121913
324,-1.0,0.35,324.0,-1.0,0.25,-1.0,0.12000000000000001,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout]",2020-12-19 10:59:21.561795
325,-1.0,0.55,325.0,1.0,0.05,-0.33333333333333337,0.22,1000.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: NoTouch]",2020-12-19 11:00:25.823588
326,1.0,0.55,326.0,-1.0,0.25,0.33333333333333326,0.12000000000000001,400.0,250.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, PASS: Fast, PASS: Fast]",2020-12-19 11:01:23.091494
327,1.0,0.35,327.0,0.33333333333333326,0.15000000000000002,-1.0,0.22,400.0,50.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 11:02:19.226006
328,-0.33333333333333337,0.55,328.0,-0.33333333333333337,0.25,-1.0,0.12000000000000001,700.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 11:03:29.703951
329,0.33333333333333326,0.15,329.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,1000.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, PASS: Medium, FAIL: Timeout]",2020-12-19 11:04:34.419646
330,1.0,0.35,330.0,-0.33333333333333337,0.25,0.33333333333333326,0.12000000000000001,400.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch, FAIL: Timeout]",2020-12-19 11:05:44.905484
331,0.33333333333333326,0.55,331.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.12000000000000001,700.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:06:55.396832
332,1.0,0.15,332.0,1.0,0.15000000000000002,-1.0,0.02,400.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 11:07:50.720204
333,1.0,0.35,333.0,-1.0,0.15000000000000002,-0.33333333333333337,0.02,700.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:09:01.221042
334,0.33333333333333326,0.15,334.0,-0.33333333333333337,0.05,-1.0,0.22,1000.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, PASS: Fast, FAIL: Timeout]",2020-12-19 11:09:56.016318
335,0.33333333333333326,0.55,335.0,-1.0,0.25,0.33333333333333326,0.12000000000000001,1300.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:11:06.625137
336,1.0,0.55,336.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,1000.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: Timeout, PASS: Medium]",2020-12-19 11:12:11.394327
337,0.33333333333333326,0.15,337.0,0.33333333333333326,0.25,-0.33333333333333337,0.12000000000000001,1300.0,1150.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, FAIL: NoTouch]",2020-12-19 11:13:21.863323
338,-0.33333333333333337,0.35,338.0,1.0,0.05,1.0,0.12000000000000001,1300.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:14:32.390671
339,-0.33333333333333337,0.55,339.0,-1.0,0.05,-1.0,0.02,1300.0,600.0,350.0,"[FAIL: Timeout, FAIL: Timeout, FAIL: Timeout, PASS: Fast, FAIL: Timeout]",2020-12-19 11:15:35.441929
340,-1.0,0.35,340.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.22,400.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, PASS: Medium, FAIL: Timeout]",2020-12-19 11:16:40.160775
341,1.0,0.55,341.0,-0.33333333333333337,0.25,-1.0,0.12000000000000001,400.0,750.0,700.0,"[FAIL: Timeout, FAIL: NoTouch, FAIL: NoTouch, PASS: Fast, FAIL: Timeout]",2020-12-19 11:17:44.065259
342,1.0,0.15,342.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,700.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:18:54.589003
343,-1.0,0.35,343.0,1.0,0.05,-0.33333333333333337,0.12000000000000001,1000.0,600.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:20:05.032069
344,1.0,0.35,344.0,0.33333333333333326,0.15000000000000002,1.0,0.22,400.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:21:15.557362
345,-0.33333333333333337,0.55,345.0,0.33333333333333326,0.25,1.0,0.22,1000.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:22:26.084098
346,-1.0,0.55,346.0,0.33333333333333326,0.25,1.0,0.22,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:23:36.673398
347,-1.0,0.15,347.0,1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,400.0,450.0,0.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:24:47.179802
348,1.0,0.55,348.0,1.0,0.25,1.0,0.22,400.0,400.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch]",2020-12-19 11:25:57.705341
349,-1.0,0.35,349.0,-1.0,0.05,-1.0,0.12000000000000001,1000.0,800.0,350.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, PASS: Fast, PASS: Fast]",2020-12-19 11:26:54.728026
350,-1.0,0.35,350.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.12000000000000001,1000.0,750.0,700.0,"[FAIL: NoTouch, FAIL: NoTouch, FAIL: NoTouch, FAIL: Timeout, PASS: Medium]",2020-12-19 11:27:59.236998
351,-1.0,0.55,351.0,1.0,0.05,1.0,0.22,1300.0,250.0,0.0,"[FAIL: Timeout, FAIL: Timeout, FAIL: Timeout, PASS: Slow, PASS: Fast]",2020-12-19 11:29:01.214907
